1704	1	0.0126582278481013	79
1711	64	0.810126582278481	79
1714	3	0.0379746835443038	79
1721	1	0.0126582278481013	79
1726	4	0.0506329113924051	79
1750	32	0.405063291139241	79
1854	67	0.848101265822785	79
1859	6	0.0759493670886076	79
1874	2	0.0253164556962025	79
1900	53	0.670886075949367	79
1903	1	0.0126582278481013	79
1944	6	0.0759493670886076	79
1981	3	0.0379746835443038	79
1998	7	0.0886075949367089	79
2006	3	0.0379746835443038	79
2079	73	0.924050632911392	79
2115	73	0.924050632911392	79
2133	4	0.0506329113924051	79
2219	9	0.113924050632911	79
2303	4	0.0506329113924051	79
2338	6	0.0759493670886076	79
2359	1	0.0126582278481013	79
2367	1	0.0126582278481013	79
2369	1	0.0126582278481013	79
2384	6	0.0759493670886076	79
2461	1	0.0126582278481013	79
2474	1	0.0126582278481013	79
2505	16	0.20253164556962	79
2511	26	0.329113924050633	79
2513	1	0.0126582278481013	79
2516	38	0.481012658227848	79
2685	1	0.0126582278481013	79
2686	1	0.0126582278481013	79
2688	5	0.0632911392405063	79
2689	50	0.632911392405063	79
2696	2	0.0253164556962025	79
2711	5	0.0632911392405063	79
2771	73	0.924050632911392	79
2780	52	0.658227848101266	79
2790	1	0.0126582278481013	79
2866	3	0.0379746835443038	79
2877	2	0.0253164556962025	79
2911	16	0.20253164556962	79
3038	2	0.0253164556962025	79
3044	73	0.924050632911392	79
3092	2	0.0253164556962025	79
3110	20	0.253164556962025	79
3181	14	0.177215189873418	79
3208	73	0.924050632911392	79
3270	5	0.0632911392405063	79
3316	4	0.0506329113924051	79
3322	1	0.0126582278481013	79
3324	2	0.0253164556962025	79
3335	2	0.0253164556962025	79
3343	1	0.0126582278481013	79
3347	5	0.0632911392405063	79
3367	32	0.405063291139241	79
3526	1	0.0126582278481013	79
3644	1	0.0126582278481013	79
3666	22	0.278481012658228	79
3748	7	0.0886075949367089	79
3786	4	0.0506329113924051	79
3788	1	0.0126582278481013	79
3863	11	0.139240506329114	79
3865	4	0.0506329113924051	79
4020	10	0.126582278481013	79
4085	4	0.0506329113924051	79
4186	7	0.0886075949367089	79
4187	2	0.0253164556962025	79
4188	54	0.683544303797468	79
4259	19	0.240506329113924	79
4260	1	0.0126582278481013	79
4318	3	0.0379746835443038	79
4365	1	0.0126582278481013	79
4379	1	0.0126582278481013	79
4417	1	0.0126582278481013	79
4441	1	0.0126582278481013	79
4456	3	0.0379746835443038	79
4462	5	0.0632911392405063	79
4700	13	0.164556962025316	79
4706	3	0.0379746835443038	79
4733	1	0.0126582278481013	79
4760	1	0.0126582278481013	79
4809	1	0.0126582278481013	79
4873	1	0.0126582278481013	79
4874	4	0.0506329113924051	79
4876	72	0.911392405063291	79
5135	63	0.79746835443038	79
5660	67	0.848101265822785	79
5752	16	0.20253164556962	79
5845	1	0.0126582278481013	79
5893	5	0.0632911392405063	79
5923	2	0.0253164556962025	79
5978	11	0.139240506329114	79
5981	1	0.0126582278481013	79
5990	49	0.620253164556962	79
6022	45	0.569620253164557	79
6066	1	0.0126582278481013	79
6075	1	0.0126582278481013	79
6168	16	0.20253164556962	79
6173	12	0.151898734177215	79
6176	1	0.0126582278481013	79
6217	3	0.0379746835443038	79
6323	3	0.0379746835443038	79
6394	1	0.0126582278481013	79
6439	1	0.0126582278481013	79
6441	2	0.0253164556962025	79
6490	1	0.0126582278481013	79
6500	1	0.0126582278481013	79
6503	1	0.0126582278481013	79
6520	4	0.0506329113924051	79
6580	4	0.0506329113924051	79
6581	1	0.0126582278481013	79
6592	1	0.0126582278481013	79
6620	2	0.0253164556962025	79
6633	13	0.164556962025316	79
6694	1	0.0126582278481013	79
6696	7	0.0886075949367089	79
6763	1	0.0126582278481013	79
6778	5	0.0632911392405063	79
6814	69	0.873417721518987	79
7010	5	0.0632911392405063	79
7139	8	0.10126582278481	79
7247	1	0.0126582278481013	79
7254	53	0.670886075949367	79
7344	1	0.0126582278481013	79
7477	1	0.0126582278481013	79
7557	2	0.0253164556962025	79
7652	34	0.430379746835443	79
7753	63	0.79746835443038	79
8084	39	0.493670886075949	79
8152	4	0.0506329113924051	79
8158	1	0.0126582278481013	79
8159	1	0.0126582278481013	79
8176	2	0.0253164556962025	79
8266	1	0.0126582278481013	79
8305	1	0.0126582278481013	79
8326	1	0.0126582278481013	79
8327	1	0.0126582278481013	79
8338	1	0.0126582278481013	79
8479	6	0.0759493670886076	79
8633	10	0.126582278481013	79
8652	21	0.265822784810127	79
8661	1	0.0126582278481013	79
8700	1	0.0126582278481013	79
8771	2	0.0253164556962025	79
8801	1	0.0126582278481013	79
8802	2	0.0253164556962025	79
8818	1	0.0126582278481013	79
8822	1	0.0126582278481013	79
8842	1	0.0126582278481013	79
8867	60	0.759493670886076	79
8887	2	0.0253164556962025	79
9007	52	0.658227848101266	79
9023	12	0.151898734177215	79
9380	21	0.265822784810127	79
9420	3	0.0379746835443038	79
9582	1	0.0126582278481013	79
9587	1	0.0126582278481013	79
9614	11	0.139240506329114	79
9815	52	0.658227848101266	79
9823	1	0.0126582278481013	79
9824	6	0.0759493670886076	79
9829	1	0.0126582278481013	79
9830	1	0.0126582278481013	79
9840	1	0.0126582278481013	79
9884	1	0.0126582278481013	79
9900	2	0.0253164556962025	79
9919	1	0.0126582278481013	79
9937	2	0.0253164556962025	79
10010	1	0.0126582278481013	79
10014	1	0.0126582278481013	79
10038	1	0.0126582278481013	79
10060	1	0.0126582278481013	79
10110	1	0.0126582278481013	79
10138	1	0.0126582278481013	79
10164	1	0.0126582278481013	79
10318	1	0.0126582278481013	79
10319	1	0.0126582278481013	79
10413	28	0.354430379746835	79
10441	1	0.0126582278481013	79
10493	8	0.10126582278481	79
10699	60	0.759493670886076	79
10807	6	0.0759493670886076	79
10919	6	0.0759493670886076	79
10974	1	0.0126582278481013	79
11056	1	0.0126582278481013	79
11076	1	0.0126582278481013	79
11103	3	0.0379746835443038	79
11121	1	0.0126582278481013	79
11149	1	0.0126582278481013	79
11160	1	0.0126582278481013	79
11164	5	0.0632911392405063	79
11181	73	0.924050632911392	79
11183	1	0.0126582278481013	79
11196	6	0.0759493670886076	79
11232	6	0.0759493670886076	79
11234	73	0.924050632911392	79
11288	1	0.0126582278481013	79
11300	3	0.0379746835443038	79
11301	65	0.822784810126582	79
11358	53	0.670886075949367	79
11364	73	0.924050632911392	79
11460	35	0.443037974683544	79
11465	34	0.430379746835443	79
11468	8	0.10126582278481	79
11530	2	0.0253164556962025	79
11558	1	0.0126582278481013	79
11560	2	0.0253164556962025	79
11614	45	0.569620253164557	79
11616	28	0.354430379746835	79
11696	50	0.632911392405063	79
11703	14	0.177215189873418	79
11704	6	0.0759493670886076	79
11752	1	0.0126582278481013	79
11755	1	0.0126582278481013	79
11773	1	0.0126582278481013	79
11812	1	0.0126582278481013	79
11821	5	0.0632911392405063	79
11837	1	0.0126582278481013	79
11846	2	0.0253164556962025	79
11847	4	0.0506329113924051	79
11856	6	0.0759493670886076	79
11896	1	0.0126582278481013	79
11966	7	0.0886075949367089	79
11977	73	0.924050632911392	79
11978	1	0.0126582278481013	79
11979	2	0.0253164556962025	79
11982	2	0.0253164556962025	79
11986	18	0.227848101265823	79
11992	1	0.0126582278481013	79
11993	3	0.0379746835443038	79
11995	1	0.0126582278481013	79
12079	1	0.0126582278481013	79
12084	8	0.10126582278481	79
12087	5	0.0632911392405063	79
12088	1	0.0126582278481013	79
12094	64	0.810126582278481	79
12096	6	0.0759493670886076	79
12103	62	0.784810126582278	79
12114	4	0.0506329113924051	79
12118	1	0.0126582278481013	79
12128	1	0.0126582278481013	79
12130	1	0.0126582278481013	79
12133	1	0.0126582278481013	79
12137	1	0.0126582278481013	79
12139	1	0.0126582278481013	79
12141	1	0.0126582278481013	79
12143	52	0.658227848101266	79
12150	7	0.0886075949367089	79
12183	1	0.0126582278481013	79
12196	3	0.0379746835443038	79
12197	5	0.0632911392405063	79
12200	2	0.0253164556962025	79
12214	5	0.0632911392405063	79
12216	53	0.670886075949367	79
12223	1	0.0126582278481013	79
12225	5	0.0632911392405063	79
12232	73	0.924050632911392	79
12251	6	0.0759493670886076	79
12302	1	0.0126582278481013	79
12306	43	0.544303797468354	79
12318	1	0.0126582278481013	79
12327	73	0.924050632911392	79
12329	1	0.0126582278481013	79
12377	73	0.924050632911392	79
12380	2	0.0253164556962025	79
12389	73	0.924050632911392	79
12495	2	0.0253164556962025	79
12497	8	0.10126582278481	79
12519	68	0.860759493670886	79
12528	22	0.278481012658228	79
12529	3	0.0379746835443038	79
12567	63	0.79746835443038	79
12572	1	0.0126582278481013	79
12588	30	0.379746835443038	79
12665	2	0.0253164556962025	79
12669	63	0.79746835443038	79
12699	1	0.0126582278481013	79
12773	5	0.0632911392405063	79
12779	1	0.0126582278481013	79
12780	28	0.354430379746835	79
12782	5	0.0632911392405063	79
12788	72	0.911392405063291	79
12796	6	0.0759493670886076	79
12807	3	0.0379746835443038	79
12808	1	0.0126582278481013	79
12811	59	0.746835443037975	79
12812	1	0.0126582278481013	79
12814	2	0.0253164556962025	79
12822	40	0.506329113924051	79
12956	1	0.0126582278481013	79
12967	1	0.0126582278481013	79
12975	2	0.0253164556962025	79
12976	1	0.0126582278481013	79
12992	3	0.0379746835443038	79
12999	2	0.0253164556962025	79
13000	1	0.0126582278481013	79
13006	2	0.0253164556962025	79
13056	2	0.0253164556962025	79
13175	4	0.0506329113924051	79
13194	10	0.126582278481013	79
13203	4	0.0506329113924051	79
13205	1	0.0126582278481013	79
13209	3	0.0379746835443038	79
13210	1	0.0126582278481013	79
13211	3	0.0379746835443038	79
13250	6	0.0759493670886076	79
13258	4	0.0506329113924051	79
13280	1	0.0126582278481013	79
13329	39	0.493670886075949	79
13331	3	0.0379746835443038	79
13377	32	0.405063291139241	79
13384	60	0.759493670886076	79
13387	1	0.0126582278481013	79
13394	17	0.215189873417722	79
13397	4	0.0506329113924051	79
13452	2	0.0253164556962025	79
13462	66	0.835443037974684	79
13463	2	0.0253164556962025	79
13471	31	0.392405063291139	79
13568	16	0.20253164556962	79
13607	73	0.924050632911392	79
13613	15	0.189873417721519	79
13624	72	0.911392405063291	79
13691	54	0.683544303797468	79
13699	8	0.10126582278481	79
13712	5	0.0632911392405063	79
13720	4	0.0506329113924051	79
13722	8	0.10126582278481	79
13727	6	0.0759493670886076	79
13765	2	0.0253164556962025	79
13786	3	0.0379746835443038	79
13813	9	0.113924050632911	79
13827	48	0.607594936708861	79
13829	24	0.30379746835443	79
13855	23	0.291139240506329	79
13898	20	0.253164556962025	79
13901	20	0.253164556962025	79
13905	10	0.126582278481013	79
13918	36	0.455696202531646	79
14013	73	0.924050632911392	79
14030	6	0.0759493670886076	79
14034	53	0.670886075949367	79
14074	19	0.240506329113924	79
14101	64	0.810126582278481	79
14137	10	0.126582278481013	79
14156	61	0.772151898734177	79
14163	25	0.316455696202532	79
14165	1	0.0126582278481013	79
14192	52	0.658227848101266	79
14223	1	0.0126582278481013	79
14225	54	0.683544303797468	79
14242	51	0.645569620253165	79
14271	13	0.164556962025316	79
14272	65	0.822784810126582	79
14286	21	0.265822784810127	79
14312	3	0.0379746835443038	79
14325	19	0.240506329113924	79
14326	52	0.658227848101266	79
14327	3	0.0379746835443038	79
14330	2	0.0253164556962025	79
14334	3	0.0379746835443038	79
14339	59	0.746835443037975	79
14340	2	0.0253164556962025	79
14343	9	0.113924050632911	79
14344	2	0.0253164556962025	79
14350	3	0.0379746835443038	79
14354	2	0.0253164556962025	79
14355	1	0.0126582278481013	79
14356	4	0.0506329113924051	79
14358	2	0.0253164556962025	79
14361	1	0.0126582278481013	79
14362	2	0.0253164556962025	79
